compound_abcnews,pos_abcnews,neg_abcnews,neu_abcnews,tweet_abcnews,tweet_time_abcnews,tweet_ago_abcnews,compound_CNN,pos_CNN,neg_CNN,neu_CNN,tweet_CNN,tweet_time_CNN,tweet_ago_CNN,compound_CBS,pos_CBS,neg_CBS,neu_CBS,tweet_CBS,tweet_time_CBS,tweet_ago_CBS,compound_nytimes,pos_nytimes,neg_nytimes,neu_nytimes,tweet_nytimes,tweet_time_nytimes,tweet_ago_nytimes,compound_BBC,pos_BBC,neg_BBC,neu_BBC,tweet_BBC,tweet_time_BBC,tweet_ago_BBC,compound_NPR,pos_NPR,neg_NPR,neu_NPR,tweet_NPR,tweet_time_NPR,tweet_ago_NPR
0.1779,0.124,0.0,0.876,'We have a lot more compassion': Townsville floods helped bring out community spirit https://t.co/SnGdkVcyMC,2019-03-01 22:21:03+00:00,3.37,0.0,0.0,0.0,1.0,"After five months in the ICU, the world's tiniest baby boy has left the hospital https://t.co/OI40XKzDpV https://t.co/5OQeGjtynu",2019-03-02 13:01:08+00:00,30.13,0.6114,0.266,0.0,0.734,RT @instinctcbs: Happy #ValentinesDay to you and yours! ❤️ #Instinct https://t.co/SMvndpTL9O,2019-02-14 23:32:27+00:00,7.33,0.4019,0.137,0.0,0.863,"RT @kimmelman: My column on new, promising, design-first, public housing in the gentrifying London district of Hackney.  https://t.co/BdzPI…",2019-03-02 09:30:08+00:00,28.32,0.4019,0.088,0.0,0.912,"RT @BBCR1: 🎉 #BigWeekend is coming to MIDDLESBROUGH on the 25th &amp; 26th May 2019 and we’re bringing this incredible lot with us 👇

@MileyCyr…",2019-02-27 09:26:55+00:00,25.9,0.0,0.0,0.0,1.0,"""Huawei will cover the cost of your flights, hotel, food, etc.,"" an email from the Chinese tech giant to U.S. journ… https://t.co/0GwSnMXaGY",2019-03-01 22:42:00+00:00,20.0
-0.1027,0.0,-0.104,0.896,"The only 'super' thing about designer foods is the price, researchers warn https://t.co/81zh73EVPz",2019-03-01 22:17:41+00:00,6.28,0.5719,0.281,0.0,0.719,"Apple reveals the 10 winning photos from the ""Shot on iPhone Challenge"" https://t.co/fS8eZwRzKc https://t.co/HKdaLThOiZ",2019-03-02 12:31:00+00:00,29.88,0.4215,0.259,0.0,0.741,RT @SEALTeamCBS: SEALed with a kiss. ❤️🍻 #Savis #ValentinesDay https://t.co/gHr3Za46m9,2019-02-14 23:25:07+00:00,25.12,0.4767,0.154,0.0,0.846,"Alejandro González Iñárritu, the Mexican director of the Oscar winners “Birdman” and “The Revenant,” will lead this… https://t.co/3ZFnarFB7v",2019-03-02 09:01:49+00:00,16.87,-0.6808,0.0,-0.28,0.72,"No flights, no phones, no internet... and a finish line 12,000 miles away.  🚫✈️📱💻
How would you do it? 🤔… https://t.co/HgLI5bHruP",2019-02-27 09:01:01+00:00,59.92,0.4215,0.128,0.0,0.872,"When the United States closes its Jerusalem Consulate on Monday, it will mark a further downgrade of the Trump admi… https://t.co/dTBlRqjLp2",2019-03-01 22:22:00+00:00,20.0
-0.2732,0.0,-0.174,0.826,A political whodunnit: Nicola Gobbo's role in 1996 election eve hoax https://t.co/BYZTaXdgWh,2019-03-01 22:11:24+00:00,33.4,0.7506,0.252,0.0,0.748,"Toni Harris has huge dreams to be the first woman to play in the NFL.

She is the first woman who has signed a lett… https://t.co/oAl5hamJGz",2019-03-02 12:01:07+00:00,15.02,0.0,0.0,0.0,1.0,"On this day in #CBStory, 2/14/1962, CBS broadcast ""A Tour of the White House with Mrs. John F. Kennedy,"" in which F… https://t.co/i4eqeQu2mQ",2019-02-14 23:00:00+00:00,16.08,-0.6956,0.0,-0.209,0.791,"Everyone knows off-season is the cheapest time to travel, but who wants lousy weather? A month-to-month guide to wh… https://t.co/H4E1opWIko",2019-03-02 08:44:57+00:00,14.9,0.3455,0.111,-0.048,0.842,"Bacon, leeks, meatballs... even lobster. 🦐
It doesn't matter what you like to add to your mac and cheese, @BBCFood… https://t.co/vvopfMel2F",2019-02-27 08:01:06+00:00,60.03,0.5574,0.175,0.0,0.825,"In a Stanford study, a group told to view symptoms as a positive signal that treatment was working experienced less… https://t.co/rx5nFCWRuV",2019-03-01 22:02:00+00:00,20.0
0.7579,0.302,0.0,0.698,Tabitha celebrates two birthdays — the day she was born and the day her life was saved https://t.co/UmoPzIwIYm,2019-03-01 21:38:00+00:00,11.37,0.0,0.0,0.0,1.0,"The Yukon Striker roller coaster, currently under construction at Canada's Wonderland, could become the world's tal… https://t.co/nAhgBKjYLf",2019-03-02 11:46:06+00:00,14.97,0.1139,0.116,0.0,0.884,RT @ManWithAPlan: You can't plan on falling in love... #ManWithAPlan #ValentinesDay https://t.co/d2LK0PVSDV,2019-02-14 22:43:55+00:00,1.42,-0.891,0.0,-0.346,0.654,"RT @NYTimesAtWar: When four soldiers were killed in Niger in 2017, the mission’s failures reminded a Navy veteran of an attack that hit her…",2019-03-02 08:30:03+00:00,29.97,0.1779,0.147,-0.12,0.734,"A lovely roaring campfire in a studio full of singing Girl Guides, on live TV. What could possibly go wrong in this… https://t.co/hfXaYkFDqv",2019-02-27 07:01:04+00:00,659.95,0.6369,0.189,0.0,0.811,"Our sprint through this week's best new albums includes music from UK rapper Little Simz, Weezer's self-titled ""Bla… https://t.co/Nh3mRflmGe",2019-03-01 21:42:00+00:00,20.0
0.5423,0.241,0.0,0.759,Pakistan releases Indian pilot as 'gesture of peace' between nuclear-armed rivals https://t.co/AANVie8MDp,2019-03-01 21:26:38+00:00,10.43,0.0,0.0,0.0,1.0,Chinese company Innfos Technology has unveiled a robot that can perform tasks with human-like dexterity such as pou… https://t.co/YzBlBGn81b,2019-03-02 11:31:08+00:00,30.05,0.836,0.264,0.0,0.736,"RT @BlueBloods_CBS: 💙 Happy #ValentinesDay 💙
From partners to life partners,
we've watched your love grow.
Forever and always,
our hearts b…",2019-02-14 22:42:30+00:00,65.52,-0.8225,0.0,-0.322,0.678,"A year after a nerve-agent attack nearly killed a Russian former spy and his daughter, the enormous job of decontam… https://t.co/Yd3cUL1lKV",2019-03-02 08:00:05+00:00,28.0,0.5267,0.159,0.0,0.841,"If you've not heard Olivia Colman's fabulous episode of @BBCRadio4's Chain Reaction, where she is interviewed by Vi… https://t.co/QctlvgB6IB",2019-02-26 20:01:07+00:00,60.0,0.0,0.0,0.0,1.0,"Walmart's U.S. CEO is telling store managers to make ""every effort"" to provide new job options for greeters with di… https://t.co/bXY68HqrVp",2019-03-01 21:22:00+00:00,20.0
-0.5216,0.116,-0.235,0.649,Former US police officer pleads not guilty to shooting murder of Justine Damond Ruszczyk https://t.co/vfZoK0uUPS,2019-03-01 21:16:12+00:00,0.0,0.5319,0.295,-0.138,0.567,"EXCLUSIVE: After decades of war, some Afghans will turn to anyone who promises peace – even the Taliban. CNN spent… https://t.co/WVFoq7ZY5i",2019-03-02 11:01:05+00:00,30.08,0.6114,0.307,0.0,0.693,"RT @MacGyverCBS: Happy #ValentinesDay, #MacGyver fans! ❤️ 📎 https://t.co/suS77BXEGI",2019-02-14 21:36:59+00:00,3.18,-0.6597,0.0,-0.155,0.845,RT @nytopinion: We have the biomedical tools to end the H.I.V. epidemic in America. The tragedy is that those tools are sitting on the shel…,2019-03-02 07:32:05+00:00,16.67,0.7297,0.265,0.0,0.735,"Turns out @queenschristine covering @INXS on @BBCRadio2 for @zoetheball was just what we needed. 👌 🎶
https://t.co/YiPRwujV14",2019-02-26 19:01:07+00:00,59.98,0.0,0.0,0.0,1.0,OPINION: President Trump's decision to walk away in Hanoi leaves North Korean leader Kim Jong Un with little choice… https://t.co/95CCy9iC5V,2019-03-01 21:02:00+00:00,12.45
0.4404,0.281,0.0,0.719,How a coroner is hoping to prevent an epidemic of opioid deaths https://t.co/dOX8A4pMR0,2019-03-01 21:16:12+00:00,0.0,0.4404,0.159,-0.068,0.773,Strong winds and freezing temperatures left this upstate New York lake house encased in a shell of ice… https://t.co/Zj8pxXEMa5,2019-03-02 10:31:00+00:00,26.0,0.7959,0.392,0.0,0.608,"RT @GodFriendedMe: From our ❤️ to yours, Happy #ValentinesDay, #GodFriendedMe friends! https://t.co/DqBCtUzU6B",2019-02-14 21:33:48+00:00,9.35,0.6749,0.335,0.0,0.665,Aalborg is turning its most famous natural asset into an artistic one https://t.co/IZYpoW1QzK,2019-03-02 07:15:25+00:00,15.33,0.0,0.0,0.0,1.0,"In case you weren't aware, there are currently 38 episodes of @louistheroux documentaries available for you to watc… https://t.co/mb3X6NE8z0",2019-02-26 18:01:08+00:00,60.08,0.0,0.0,0.0,1.0,Canada Says Extradition Hearing For Huawei Executive Meng Wanzhou Can Proceed https://t.co/z2Akw5xGWW,2019-03-01 20:49:33+00:00,7.55
-0.6486,0.108,-0.382,0.51,Mushrooms growing inside apartment block built by suspended Melbourne company https://t.co/vxoIF9dIkh,2019-03-01 21:16:12+00:00,3.38,-0.4019,0.0,-0.13,0.87,"Sold by their parents, around 20,000 children work on Ghana's Lake Volta, enslaved by fishermen they call ""master.""… https://t.co/LxfSOwe1L8",2019-03-02 10:05:00+00:00,5.88,0.8585,0.333,0.0,0.667,RT @HawaiiFive0CBS: Aloha wau iā 'oe! ❤️ May your day be filled with love! Happy #ValentinesDay #H50 https://t.co/tapYrpMs6e,2019-02-14 21:24:27+00:00,8.28,0.5106,0.185,0.0,0.815,"When they want a bite, locals head to their favorite bacarò for cicchetti, the Italian version of tapas. Here are 7… https://t.co/qHTZkAAwDl",2019-03-02 07:00:05+00:00,28.03,-0.296,0.0,-0.145,0.855,"What can we do to stop the sharp decline in insect numbers? 🐜🐞
https://t.co/R247Du9n9d",2019-02-26 17:01:03+00:00,66.75,0.0,0.0,0.0,1.0,"Susan Tedeschi and Derek Trucks, the married couple behind the Grammy Award-winning Tedeschi Trucks Band, say their… https://t.co/kj9ZpnEjA8",2019-03-01 20:42:00+00:00,20.0
-0.6808,0.142,-0.384,0.474,The horror haul from the sewer that costs a bomb and stinks to high heaven https://t.co/G9n5phQyNw,2019-03-01 21:12:49+00:00,12.32,0.0,0.0,0.0,1.0,"A massive, strange-looking fish wound up on a beach in California -- the other side of the world from where it's us… https://t.co/bKN0aqXRgt",2019-03-02 09:59:07+00:00,28.12,-0.4585,0.0,-0.187,0.813,"RT @YoungSheldon: Today is about the heart, not the brain.❤️  Happy #ValentinesDay  #YoungSheldon https://t.co/pb3gA1SFQW",2019-02-14 21:16:10+00:00,8.63,0.4019,0.101,0.0,0.899,"RT @koblin: ""This was the power table. Every seat was empty."" The scene from an HBO party, hours after Richard Plepler announced he was fin…",2019-03-02 06:32:03+00:00,14.48,0.5927,0.26,-0.082,0.658,"RT @bbc5live: Paradise - A major new true crime podcast from 5 Live

Peta and Chris are in paradise - but they sail into hell...

Exclusive…",2019-02-26 15:54:18+00:00,37.75,0.7783,0.342,0.0,0.658,"Rats' faces express joy when they're tickled. Fairness matters to monkeys. Pigs experience hope. ""Emotions are ever… https://t.co/a8sys0HY9p",2019-03-01 20:22:00+00:00,2.85
0.4019,0.31,0.0,0.69,Are farmers getting climate change support? https://t.co/hOkSKH45ic,2019-03-01 21:00:30+00:00,29.6,0.765,0.248,0.0,0.752,Meet the first Emirati astronauts going to space. They hope it will inspire other young Arabs to pursue their own d… https://t.co/XSMctRMtDF,2019-03-02 09:31:00+00:00,29.97,0.6696,0.209,0.0,0.791,RT @FamCBS: Will you be our #Valentine? Feel the love with a brand new episode of #Fam tonight! https://t.co/2yGqhTMPsX,2019-02-14 21:07:32+00:00,13.27,0.0,0.0,0.0,1.0,This sweet-salty glaze made of honey and soy sauce caramelizes into a sticky coating as the chicken thighs roast in… https://t.co/AorbhEiETy,2019-03-02 06:17:34+00:00,17.4,0.0,0.0,0.0,1.0,"RT @BBCOne: Perez is off to Glasgow in tonight's episode of #Shetland. Tonight at 9pm on BBC One. More: https://t.co/yroTGPpLDk 

https://t…",2019-02-26 15:16:33+00:00,75.45,-0.5106,0.0,-0.231,0.769,Blair Braverman And Her 'Ugly Dogs' Compete In Their First Iditarod https://t.co/kP08PwU38B,2019-03-01 20:19:09+00:00,17.15
-0.0258,0.127,-0.132,0.741,Murray River wetlands drained dry in bid to rid pest carp and revive native fish https://t.co/BQxEkuSErV,2019-03-01 20:30:54+00:00,29.42,0.0,0.0,0.0,1.0,Predominantly white school districts in the US get $23 billion a year more than districts that educate mostly non-w… https://t.co/YC8N8WH4Kr,2019-03-02 09:01:02+00:00,14.93,0.4019,0.153,0.0,0.847,RT @swatcbs: Oh baby do we have a special Valentine's Day message for you #SWAT fans. https://t.co/opNG3Y8WWQ,2019-02-14 20:54:16+00:00,10.08,-0.2732,0.0,-0.1,0.9,"A newspaper in Oxfordshire, England, said it would drop the word ""Sir"" from its letters column. Then came the backl… https://t.co/X8Bd6rtrsa",2019-03-02 06:00:10+00:00,18.13,0.7717,0.261,0.0,0.739,"Inspired by Alan's on-screen return last night? 📺
Why not relive his radio glory years with Knowing Me, Knowing You… https://t.co/6PYp5CmBOJ",2019-02-26 14:01:06+00:00,60.05,0.4588,0.19,0.0,0.81,"Solange's surprise CQ visual album ""When I Get Home"" takes listeners on an ""exploration of origin"" across 19 tracks… https://t.co/K86odHl2aE",2019-03-01 20:02:00+00:00,20.0
0.0,0.0,0.0,1.0,Party's over: Balloons are deadliest plastic for seabirds https://t.co/I7bzUQr8HF,2019-03-01 20:01:29+00:00,0.0,0.9325,0.483,0.0,0.517,A particularly wet winter has set off a brilliant and vibrant super bloom of bright orange poppies across parts of… https://t.co/6YSG9aiscl,2019-03-02 08:46:06+00:00,14.98,0.0,0.0,0.0,1.0,RT @CrimMinds_CBS: From our #CriminalMinds to your ValentinesDay heart...❤️ https://t.co/ghkqZtYYKu,2019-02-14 20:44:11+00:00,4.18,0.5719,0.156,0.0,0.844,Many of the movies that won at the 2019 Oscars are available to stream now. Here's where to find them. https://t.co/hUz2m7G1pw,2019-03-02 05:42:02+00:00,20.97,0.5244,0.158,0.0,0.842,"How has curry become one of the UK's most popular dishes? 🍛
Food historian @DrAnnieGray finds out!
https://t.co/WMuTK5KywX",2019-02-26 13:01:03+00:00,60.02,-0.6908,0.0,-0.217,0.783,"From Massachusetts to Utah, small community theater productions of ""To Kill a Mockingbird"" are being shut down unde… https://t.co/ANNGzs8dbR",2019-03-01 19:42:00+00:00,20.0
0.631,0.229,0.0,0.771,"Lettuce on Christmas Island can cost $15, but an ambitious farmer is changing that https://t.co/QSfCnfXUuA",2019-03-01 20:01:29+00:00,6.37,0.0,0.0,0.0,1.0,"Two new role-playing games, ""Pokémon Sword"" and ""Pokémon Shield,"" are coming to Nintendo Switch in late 2019.… https://t.co/QR4ivIFPIE",2019-03-02 08:31:07+00:00,15.07,0.2695,0.22,-0.164,0.616,RT @NCIS_CBS: A stolen heart? ❤️ #NCIS is on the case! Happy #ValentinesDay! https://t.co/BDGjel9ARz,2019-02-14 20:40:00+00:00,39.22,0.2023,0.07,0.0,0.93,"RT @NYTScience: If you're willing to stay up late, or wake up early, you can watch SpaceX and NASA launch an important new spacecraft into…",2019-03-02 05:21:04+00:00,21.0,0.5093,0.148,0.0,0.852,"Welcome to Botin's in Madrid, possibly the oldest continually operating restaurant in the world! 🥘
👉… https://t.co/SQty7L60JR",2019-02-26 12:01:02+00:00,39.98,-0.7269,0.0,-0.243,0.757,"The parents of the American college student who died shortly after his release from detention in North Korea say ""K… https://t.co/QEBwBrcDot",2019-03-01 19:22:00+00:00,20.0
0.5423,0.333,0.0,0.667,'Landmark moment': Lord's honours boards now recognise women's cricket performances https://t.co/Tl7N5LY8a8,2019-03-01 19:55:07+00:00,3.3,0.0,0.0,0.0,1.0,"Sully H.W. Bush, the former service dog to late President George H.W. Bush, has started a new job with the US Navy.… https://t.co/xdxpr4c8CC",2019-03-02 08:16:03+00:00,9.05,0.6666,0.208,0.0,0.792,"It's #ValentinesDay, so fall in love with #TWBVonnie's voice and see where the day takes you. #WorldsBest https://t.co/pucjKiTRdt",2019-02-14 20:00:47+00:00,25.87,0.4767,0.147,0.0,0.853,"Evan Spiegel, Snapchat’s founder, said he was impressed with the privacy regulations enacted in Europe, and that th… https://t.co/0Wk1pjKQxu",2019-03-02 05:00:04+00:00,14.98,0.7425,0.231,0.0,0.769,"RT @BBCSounds: 😎 @LewisCapaldi's cover of @LadyGaga &amp; Bradley Cooper's 'Shallow': still completely breathtaking 👏💪

Listen to Lewis on @BBC…",2019-02-26 11:21:03+00:00,15.52,0.34,0.13,0.0,0.87,A New York Times report that President Trump intervened to get son-in-law Jared Kushner security clearance against… https://t.co/pp3tGibagh,2019-03-01 19:02:00+00:00,11.93
0.0258,0.088,-0.083,0.829,Beijing is creating digital propaganda to try make the CCP 'cool' again — but is it working? https://t.co/Ckqs6rQxSc,2019-03-01 19:51:49+00:00,9.3,0.0,0.0,0.0,1.0,"SpaceX Crew Dragon, built to carry humans, launches demo flight https://t.co/YxcORPRxxl",2019-03-02 08:07:00+00:00,5.88,0.784,0.277,0.0,0.723,RT @MomCBS: What better way is there to celebrate #ValentinesDay than by showering #Mom stars @AnnaKFaris and @AllisonBJanney with love!?❣️…,2019-02-14 19:34:55+00:00,17.4,0.5719,0.171,0.0,0.829,About 200 people gathered at the edge of a snow-covered park in Midtown Manhattan to celebrate the 100-year anniver… https://t.co/XKHOoZZU1S,2019-03-02 04:45:05+00:00,14.97,0.0,0.0,0.0,1.0,RT @bbcideas: Why earning over £50k won't actually make you any happier... https://t.co/az2hF9I9AU,2019-02-26 11:05:32+00:00,55.7,-0.4019,0.0,-0.197,0.803,Otto Warmbier's Parents Dispute Trump's Seeming Absolution Of Kim Jong Un https://t.co/7t4TgNU6il,2019-03-01 18:50:04+00:00,13.67
-0.3818,0.142,-0.233,0.625,"Disinvited writers, #MeToo allegations, nude sessions: Are Australian writers' festivals in crisis? https://t.co/W0pmePSnyU",2019-03-01 19:42:31+00:00,5.85,0.6249,0.186,0.0,0.814,"For the first time, Great Smoky Mountains National Park has announced its next chief ranger will be a woman… https://t.co/IcmPfqUePh",2019-03-02 08:01:07+00:00,15.02,0.7712,0.211,0.0,0.789,RT @CBSWatch: WATCH! out for cupid's arrow 😍 We're getting our #ValentinesDay inspiration from the @CBS stars we #love 👉 https://t.co/ryjLX…,2019-02-14 19:17:31+00:00,73.08,0.34,0.167,0.0,0.833,Prime Minister Justin Trudeau of Canada promised a fresh approach to politics. But now he is embroiled in a scandal… https://t.co/8XDcDM7c0x,2019-03-02 04:30:07+00:00,15.02,-0.7263,0.0,-0.319,0.681,"RT @BBCBreakfast: What a difference a year makes! 😱

@metmatttaylor @carolkirkwood #TuesdayThoughts #TuesdayMotivation https://t.co/W8I7Bpf…",2019-02-26 10:09:50+00:00,43.53,0.0,0.0,0.0,1.0,"""There's a Navajo saying,"" says Army veteran Sgt. Mickey Willenbring. ""It's 'dibé bé iiná,' and it means sheep is l… https://t.co/tSiVtYtybU",2019-03-01 18:36:24+00:00,14.4
0.5106,0.191,0.0,0.809,#ANALYSIS: PM Scott Morrison and Indonesian President to skip official free trade deal signing https://t.co/qTxInfydbe,2019-03-01 19:36:40+00:00,0.5,0.0,0.0,0.0,1.0,"Climate change is endangering fish worldwide, shrinking populations by up to 35% in coastal regions near China and… https://t.co/tO7ZguMe6d",2019-03-02 07:46:06+00:00,15.0,0.4201,0.128,0.0,0.872,"You’ve never seen @iamcardib’s smash hit ""Money"" come to life quite like this before. Watch as she takes the… https://t.co/AMgYGv5NPr",2019-02-14 18:04:26+00:00,76.58,0.0,0.0,0.0,1.0,"RT @NYTNational: The family of Otto Warmbier spoke out after President Trump’s comments, saying that North Korea’s ‘evil regime’ was respon…",2019-03-02 04:15:06+00:00,14.92,0.296,0.095,0.0,0.905,"RT @BBC6Music: Hello Music Lover... the #6MusicFest is heading to Liverpool. Join us?

🎟 Tickets on sale: Thursday from 10am. https://t.co/…",2019-02-26 09:26:18+00:00,25.2,-0.3818,0.0,-0.115,0.885,A new poll finds 79 percent of Americans surveyed say drug prices are unreasonable –– and 86 percent say they suppo… https://t.co/4qgazYutMx,2019-03-01 18:22:00+00:00,13.55
-0.0772,0.258,-0.27,0.472,'China's worst nightmare': Why Beijing is worried about N Korea and US becoming better friends https://t.co/w41LLttkCx,2019-03-01 19:36:10+00:00,3.32,0.2023,0.079,0.0,0.921,"FedEx is testing a new delivery robot. SameDay Bot can climb stairs, carry 100 pounds and has a top speed of 10 mil… https://t.co/mmZsIi4nd9",2019-03-02 07:31:06+00:00,15.05,0.6114,0.444,0.0,0.556,RT @NCISNewOrleans: Happy #ValentinesDay! ❤️💜 https://t.co/p9DGmceZj1,2019-02-14 16:47:51+00:00,1.33,0.0516,0.062,0.0,0.938,"Lawyers for Paul Manafort asked a federal judge to show leniency when he sentences Manafort next week, casting him… https://t.co/MrK7m4fYzR",2019-03-02 04:00:11+00:00,15.08,0.0,0.0,0.0,1.0,"Summer sleepovers on Sandwood Bay... ❤️
Via @bbcthesocial. 
https://t.co/lzi6XX5qtW",2019-02-26 09:01:06+00:00,18.02,0.3612,0.106,0.0,0.894,"RT @nprpolitics: William Happer has labeled climate science a cult and once said the ""demonization of carbon dioxide is just like the demon…",2019-03-01 18:08:27+00:00,6.45
-0.4939,0.0,-0.225,0.775,International artist gifts mural to tiny school after town rejects design https://t.co/1RhSZV3U6S,2019-03-01 19:32:51+00:00,0.0,0.0,0.12,-0.12,0.761,"After serving more than 56 years behind bars, Sheldry Topp left prison a free man at age 74. He was the oldest ""juv… https://t.co/iMqXvEiKLs",2019-03-02 07:16:03+00:00,15.02,0.3612,0.219,-0.13,0.651,"RT @FBICBS: 💛🖤 Happy #ValentinesDay 🖤💛
To: My No. 2
From: Jubal Valentine https://t.co/AD8U6wT754",2019-02-14 16:46:31+00:00,765.45,0.0,0.0,0.0,1.0,"Katherine Helmond, a versatile actress who was especially known for her roles on the long-running TV series “Soap”… https://t.co/uNmKWCm5J7",2019-03-02 03:45:06+00:00,14.98,0.5411,0.143,0.0,0.857,"RT @BBC6Music: Where's the 6 Music Festival in 2019?
Us: It's behind you!

Liverpool, we're heading your way March 29th-31st... in fact, Ma…",2019-02-26 08:43:05+00:00,42.05,0.5719,0.198,0.0,0.802,"Cardi B and Bruno Mars' ""Please Me"" video –– set in a taqueria –– stakes a claim to their shared Latinx heritage as… https://t.co/iz1NRQjH8I",2019-03-01 18:02:00+00:00,17.63
0.6369,0.198,0.0,0.802,"Hitting the wall: At 14, Angie is already a climbing prodigy, and the best is yet to come https://t.co/vUfSIHhoJc",2019-03-01 19:32:51+00:00,12.37,0.0,0.0,0.0,1.0,"The extreme weather that comes with climate change is becoming the new normal, so normal that people aren't talking… https://t.co/GCmrh4PWAM",2019-03-02 07:01:02+00:00,14.8,0.5255,0.236,0.0,0.764,RT @CBSBigBrother: Cheers to another unforgettable season of #BBCeleb! 🥂 https://t.co/gj3aQKjVJp,2019-02-14 04:01:04+00:00,253.52,0.3612,0.135,0.0,0.865,"Advertisers like Walmart, Staples and Mattel are bankrolling lucrative endorsements deals for toddlers and tweens w… https://t.co/iF6u080D94",2019-03-02 03:30:07+00:00,15.03,0.0,0.0,0.0,1.0,"It's #CornishPastyWeek! 🙌
Why not make these mini ones yourself? 🥐 (Yes, that is a croissant emoji - the closest to… https://t.co/bKTIv1cVLC",2019-02-26 08:01:02+00:00,59.93,0.8965,0.404,0.0,0.596,"""[Michael Jackson] was one of the kindest, most gentle, loving, caring people I knew,"" says Wade Robson, who's feat… https://t.co/D392y8d95q",2019-03-01 17:44:22+00:00,8.37
-0.5719,0.0,-0.299,0.701,Leonie Moekette used alcohol to 'numb the pressures' of being a working mum https://t.co/SVc5Cp59Yp,2019-03-01 19:20:29+00:00,12.32,0.7351,0.267,0.0,0.733,"Boeing Australia has announced plans to make a jet drone with artificial intelligence that can act as a ""loyal wing… https://t.co/Wqbx6TF83v",2019-03-02 06:46:14+00:00,15.23,0.3818,0.212,-0.144,0.644,"There's no doubt @DanAndShay know how to shut down a party, but at the #GRAMMYs they played a stripped-down version… https://t.co/driQd1KSy3",2019-02-13 23:47:33+00:00,45.73,-0.8126,0.0,-0.318,0.682,"RT @nytopinion: Unless Congress acts, aid to sick 9/11 survivors will be slashed by 50 to 70 percent, a national disgrace https://t.co/n9um…",2019-03-02 03:15:05+00:00,14.98,0.7184,0.261,0.0,0.739,"A cute new toy was in town for this 1986 episode of Blue Peter... 😻
https://t.co/OQGuZjoKJx",2019-02-26 07:01:06+00:00,659.95,0.1531,0.078,0.0,0.922,An Indian fighter pilot shot down and captured by Pakistan has been released in a goodwill gesture that could defus… https://t.co/I6gWelguq4,2019-03-01 17:36:00+00:00,7.45
0.0,0.0,0.0,1.0,"Strut, spin, throw shade, dip: A night at the Sissy Ball https://t.co/69bzGolBkS",2019-03-01 19:08:10+00:00,0.0,-0.1531,0.139,-0.167,0.694,"Disney is putting the finishing touches on its much-anticipated ""Star Wars"" attraction. The lands called ""Galaxy's… https://t.co/ttiyo2b0oU",2019-03-02 06:31:00+00:00,14.95,0.1867,0.073,0.0,0.927,"RT @CBSBigBrother: O. M. G. It's Finale night and ANYTHING could happen!

Don't miss a second of the live 2-hour finale, starting at 9/8c.…",2019-02-13 23:01:49+00:00,220.22,0.128,0.146,-0.126,0.729,"Michael J. Fox opens up to David Marchese about acting with Parkinson’s, taking the wrong roles and staying positive https://t.co/oEFPkDuZwz",2019-03-02 03:00:06+00:00,15.05,0.4753,0.14,0.0,0.86,"These vintage British adverts, dating from 1902 to 1976, are true classics!  👏
👉 https://t.co/D65m8vFnYP https://t.co/OVbHXNd2BS",2019-02-25 20:01:09+00:00,60.03,-0.34,0.0,-0.194,0.806,Pakistan Hands Over Captured Indian Pilot At Tense Border Checkpoint https://t.co/h8u3QJrd7x,2019-03-01 17:28:33+00:00,6.55
0.0,0.0,0.0,1.0,The Kimberley Queen who escaped persecution to find sanctuary in Broome https://t.co/LmziBagJGp,2019-03-01 19:08:10+00:00,0.02,0.4703,0.153,0.0,0.847,Jeff and MacKenzie Bezos donated more money to charity last year than anyone else in the world… https://t.co/iivPIRQ9Is,2019-03-02 06:16:03+00:00,14.95,-0.4215,0.088,-0.176,0.735,"Magician @justinflom on the @latelateshow destroys everything we know about playing cards, time, and @JKCorden's su… https://t.co/nYwhjxhCva",2019-02-13 19:21:36+00:00,83.98,-0.4404,0.0,-0.132,0.868,"The Broadway producer Scott Rudin, facing a barrage of criticism over his efforts to shut down productions of “To K… https://t.co/AE2sF4Wbgr",2019-03-02 02:45:03+00:00,15.0,-0.2023,0.147,-0.139,0.714,"Popular film and TV franchises often come with a dedicated following, but what happens when fans take it too far?  😧
https://t.co/sI5zx1kNwY",2019-02-25 19:01:07+00:00,59.98,0.0,0.0,0.0,1.0,Maybe you don't get the appeal of apps Gen Z teens flock to (such as TikTok). Or maybe you feel judged by Millennia… https://t.co/pZQMdAY907,2019-03-01 17:22:00+00:00,20.0
